stretch,stress
3.886666667,2339.680642
3.887333333,2339.680642
3.888666667,2339.680642
3.89,2339.680642
3.892,2339.680642
3.892666667,2339.680642
3.893333333,2339.680642
3.895333333,2339.680642
3.896,2339.680642
3.896666667,2348.219623
3.898666667,2348.219623
3.899333333,2348.219623
3.901333333,2348.219623
3.902,2348.219623
3.904,2348.219623
3.904666667,2348.219623
3.906,2348.219623
3.908,2348.219623
3.908666667,2348.219623
