P1,P2,P3,thetaX,thetaY,d,pred_x,pred_y,pred_z
23421.1,29210.5,26315.8,0.050736334,0.005733739,0.008911579,0.001339883,-0.014910727,0.195210244
26315.8,29210.5,26315.8,0.038921403,0.007677656,0.009102651,0.001803181,-0.011495382,0.196389388
29210.5,29210.5,26315.8,0.026041188,0.010138531,0.009343496,0.002396031,-0.007735277,0.197582025
32105.3,29210.5,26315.8,0.011952378,0.013270887,0.009647494,0.003160669,-0.003573915,0.198775051
35000,29210.5,26315.8,-0.003528994,0.017268782,0.010035888,0.004152994,0.001063477,0.199959442
-20000,32105.3,26315.8,-0.02059672,0.022344876,0.010532734,0.005439648,0.00626452,0.20110692
-17105.3,32105.3,26315.8,0,0,0,2.43E-11,3.26E-11,0.169993802
-14210.5,32105.3,26315.8,0,0,0,2.14E-11,2.88E-11,0.169993802
-11315.8,32105.3,26315.8,0,0,0,2.16E-11,2.90E-11,0.169993802
-8421.1,32105.3,26315.8,0,0,0,2.28E-11,3.06E-11,0.169993802
-5526.3,32105.3,26315.8,0,0,0,2.38E-11,3.20E-11,0.169993802
-2631.6,32105.3,26315.8,0,0,0,2.50E-11,3.35E-11,0.169993802
263.2,32105.3,26315.8,0,0,0,2.58E-11,3.45E-11,0.169993802
3157.9,32105.3,26315.8,0,0,0,2.66E-11,3.57E-11,0.169993802
6052.6,32105.3,26315.8,0,0,0,2.73E-11,3.66E-11,0.169993802
8947.4,32105.3,26315.8,0,0,0,2.79E-11,3.74E-11,0.169993802
11842.1,32105.3,26315.8,0,0,0,2.85E-11,3.82E-11,0.169993802
14736.8,32105.3,26315.8,0,0,0,2.89E-11,3.88E-11,0.169993802
17631.6,32105.3,26315.8,0,0,0,2.94E-11,3.94E-11,0.169993802
20526.3,32105.3,26315.8,0,0,0,2.98E-11,4.00E-11,0.169993802
23421.1,32105.3,26315.8,0.06222684,-0.009358168,0.009452226,-0.00221684,-0.018464963,0.196033448
26315.8,32105.3,26315.8,0.050431342,-0.00735594,0.009606875,-0.001749713,-0.015032849,0.197291427
29210.5,32105.3,26315.8,0.037551901,-0.004873428,0.009811043,-0.001165393,-0.011253406,0.198585094
32105.3,32105.3,26315.8,0.023416273,-0.001726121,0.010074183,-0.000415558,-0.007060939,0.199894313
35000,32105.3,26315.8,0.007915803,0.002288864,0.0104128,0.00055574,-0.002404331,0.201198231
-20000,35000,26315.8,-0.009242235,0.007392391,0.010854614,0.001814499,0.002831685,0.202486186
-17105.3,35000,26315.8,0,0,0,2.35E-11,3.15E-11,0.169993802
-14210.5,35000,26315.8,0,0,0,2.00E-11,2.69E-11,0.169993802
-11315.8,35000,26315.8,0,0,0,2.00E-11,2.68E-11,0.169993802
-8421.1,35000,26315.8,0,0,0,2.16E-11,2.90E-11,0.169993802
-5526.3,35000,26315.8,0,0,0,2.26E-11,3.04E-11,0.169993802
-2631.6,35000,26315.8,0,0,0,2.37E-11,3.17E-11,0.169993802
263.2,35000,26315.8,0,0,0,2.46E-11,3.30E-11,0.169993802
3157.9,35000,26315.8,0,0,0,2.55E-11,3.42E-11,0.169993802
6052.6,35000,26315.8,0,0,0,2.62E-11,3.52E-11,0.169993802
8947.4,35000,26315.8,0,0,0,2.71E-11,3.63E-11,0.169993802
11842.1,35000,26315.8,0,0,0,2.75E-11,3.69E-11,0.169993802
14736.8,35000,26315.8,0,0,0,2.82E-11,3.78E-11,0.169993802
17631.6,35000,26315.8,0,0,0,2.90E-11,3.89E-11,0.169993802
20526.3,35000,26315.8,0,0,0,2.92E-11,3.92E-11,0.169993802
23421.1,35000,26315.8,0,0,0,2.97E-11,3.99E-11,0.169993802
26315.8,35000,26315.8,0.063794305,-0.024027174,0.010261466,-0.005806782,-0.019224897,0.198091435
29210.5,35000,26315.8,0.050927336,-0.021547395,0.010423026,-0.005229824,-0.015422412,0.199501277
32105.3,35000,26315.8,0.036832109,-0.01840246,0.010637168,-0.00449132,-0.011217534,0.20093762
35000,35000,26315.8,0.021287139,-0.014423529,0.010922328,-0.003545701,-0.006527006,0.202394748
-20000,-20000,29210.5,0.004079356,-0.009324271,0.011299139,-0.002313635,-0.001260865,0.203845393
-17105.3,-20000,29210.5,0.081483254,0.153195944,0.005379776,0.032123131,-0.021454343,0.172469076
-14210.5,-20000,29210.5,0.085550999,0.175813946,0.005650623,0.036989033,-0.022423866,0.169771735
-11315.8,-20000,29210.5,0.080246764,0.179754422,0.00581254,0.037961428,-0.021087779,0.170099958
-8421.1,-20000,29210.5,0.099779986,0.154568365,0.006700239,0.033584912,-0.026926076,0.174181634
-5526.3,-20000,29210.5,0.063486047,0.185808646,0.006178477,0.039596983,-0.016807926,0.171457615
-2631.6,-20000,29210.5,0.055864098,0.184277336,0.006273914,0.039389556,-0.014845201,0.172440051
263.2,-20000,29210.5,0.048376308,0.184317423,0.006407084,0.039544061,-0.012902137,0.173216565
3157.9,-20000,29210.5,0.040978581,0.184271215,0.006548241,0.039688822,-0.010969757,0.173966309
6052.6,-20000,29210.5,0.075693919,0.0944049,0.005176548,0.019840798,-0.020238917,0.178512081
8947.4,-20000,29210.5,0.025465328,0.19313931,0.007129676,0.042176165,-0.006878049,0.174700276
11842.1,-20000,29210.5,0.017703651,0.18413258,0.007052153,0.040206284,-0.00479706,0.176114153
14736.8,-20000,29210.5,0.007517224,0.17393497,0.007046465,0.038054051,-0.002047057,0.177800675
17631.6,-20000,29210.5,0.001374247,0.189995192,0.00752995,0.041963055,-0.000375146,0.176662096
20526.3,-20000,29210.5,-0.008911535,0.146220895,0.006607684,0.031773735,0.002432459,0.180373828
23421.1,-20000,29210.5,-0.019814581,0.186231366,0.008113916,0.041795333,0.005483029,0.178667008
26315.8,-20000,29210.5,0.006457598,0.114994938,0.005456411,0.024315821,-0.001737676,0.180598204
29210.5,-20000,29210.5,-0.034565737,0.199999981,0.011152079,0.048252912,0.010082161,0.184187285
32105.3,-20000,29210.5,-0.054997575,0.1945463,0.009508811,0.045135012,0.015547522,0.179658426
35000,-20000,29210.5,-0.075001199,0.125209478,0.006890953,0.027487458,0.020633876,0.180591282
-20000,-17105.3,29210.5,-0.083981241,0.199962021,0.0108449,0.047842111,0.024204467,0.180093643
-17105.3,-17105.3,29210.5,0.094099198,0.141759344,0.005178228,0.029605325,-0.024719153,0.172127609
-14210.5,-17105.3,29210.5,0.086147972,0.173425157,0.00575878,0.036612074,-0.022655826,0.17035848
-11315.8,-17105.3,29210.5,0.136279008,0.139297477,0.000365205,0.025153057,-0.031711308,0.154105892
-8421.1,-17105.3,29210.5,0.099865019,0.139373856,0.003872168,0.028045626,-0.02547097,0.168159563
-5526.3,-17105.3,29210.5,0.06624607,0.173238808,0.00610883,0.036940078,-0.017610253,0.172961773
-2631.6,-17105.3,29210.5,0.057709469,0.163859074,0.005952101,0.034855843,-0.01536939,0.174422395
263.2,-17105.3,29210.5,0.051083081,0.172692611,0.006330028,0.037057892,-0.013672398,0.174607925
3157.9,-17105.3,29210.5,0.043984926,0.168199844,0.006337173,0.036134645,-0.011806274,0.175639861
6052.6,-17105.3,29210.5,0.038092775,0.162582593,0.006457079,0.035080315,-0.010281186,0.177027692
8947.4,-17105.3,29210.5,0.028366922,0.17250006,0.006773156,0.03747203,-0.007679355,0.176844301
11842.1,-17105.3,29210.5,0.020159767,0.172369559,0.006925144,0.037599433,-0.005477722,0.177504051
14736.8,-17105.3,29210.5,0.011789215,0.173127147,0.007180061,0.03801805,-0.00322036,0.178248896
17631.6,-17105.3,29210.5,0.003014557,0.116276001,0.006034892,0.02498225,-0.000821217,0.182169261
20526.3,-17105.3,29210.5,-0.006837499,0.150535856,0.002630482,0.029166453,0.00170494,0.16853728
23421.1,-17105.3,29210.5,-0.039717169,0.115910162,0.008266172,0.026435821,0.011326988,0.187796856
26315.8,-17105.3,29210.5,-0.02823323,0.177395737,0.008403789,0.040184577,0.007889781,0.180644287
29210.5,-17105.3,29210.5,-0.015767787,0.122131556,0.006954494,0.026885585,0.004372093,0.184092783
32105.3,-17105.3,29210.5,-0.056121549,0.172201438,0.009076199,0.03971232,0.015899784,0.182001774
35000,-17105.3,29210.5,-0.071122203,0.178497167,0.010243442,0.042310535,0.020524133,0.183177293
-20000,-14210.5,29210.5,-0.192809445,0.198322013,0.01312523,0.049774275,0.056310692,0.169778736
-17105.3,-14210.5,29210.5,0.006805027,0.03701012,0,0.006661351,-0.001635006,0.169427899
-14210.5,-14210.5,29210.5,0.119660005,0.156772522,0.005306317,0.032757804,-0.031164087,0.167747769
-11315.8,-14210.5,29210.5,0.084536151,0.162397345,0.005821458,0.034415219,-0.022376848,0.172215899
-8421.1,-14210.5,29210.5,0.072014331,0.170009653,0.005895463,0.036059137,-0.019067862,0.172410117
-5526.3,-14210.5,29210.5,0.066388949,0.101567719,0.004421516,0.020876924,-0.017445864,0.176449927
-2631.6,-14210.5,29210.5,0.070173152,0.116308063,0.005765071,0.02479062,-0.018909144,0.178680753
263.2,-14210.5,29210.5,0.053542314,0.162851964,0.006287018,0.034968895,-0.014375911,0.175746762
3157.9,-14210.5,29210.5,0.046114061,0.163197089,0.006414497,0.035165537,-0.01242292,0.176456423
6052.6,-14210.5,29210.5,0.070907164,0.115150553,0.003627525,0.02308929,-0.01821943,0.172600309
8947.4,-14210.5,29210.5,0.030820145,0.162801569,0.006722837,0.035381627,-0.008369131,0.17801617
11842.1,-14210.5,29210.5,0.02544561,0.121052233,0.005996481,0.025963052,-0.0069113,0.181213934
14736.8,-14210.5,29210.5,0.014034757,0.163279914,0.007121698,0.0358672,-0.00384562,0.179482235
17631.6,-14210.5,29210.5,0.005047173,0.163850122,0.007343766,0.036202582,-0.001389342,0.180120406
20526.3,-14210.5,29210.5,-0.004469832,0.159584477,0.007580963,0.035509961,0.001238814,0.181391923
23421.1,-14210.5,29210.5,-0.015018069,0.166131011,0.007948645,0.037278196,0.004181521,0.181381603
26315.8,-14210.5,29210.5,-0.027281403,0.130081029,0.007400733,0.028945228,0.007612407,0.184221289
29210.5,-14210.5,29210.5,-0.03843739,0.171014283,0.008779708,0.039161355,0.010848797,0.182287965
32105.3,-14210.5,29210.5,-0.05107489,0.17245149,0.009282729,0.039978917,0.014536885,0.182838139
35000,-14210.5,29210.5,-0.065581736,0.174854359,0.009867794,0.041101714,0.018832041,0.183140528
-20000,-11315.8,29210.5,-0.08022348,0.180987709,0.010646028,0.043291245,0.023273497,0.183107844
-17105.3,-11315.8,29210.5,0.078790941,0.1586708,0.005827277,0.033656825,-0.020911507,0.173233467
-14210.5,-11315.8,29210.5,0.121821,0.077452565,0.004857308,0.016142465,-0.03216362,0.173883314
-11315.8,-11315.8,29210.5,0.09040942,0.119210133,0.005337581,0.025089956,-0.024033372,0.175402981
-8421.1,-11315.8,29210.5,0.079078728,0.153390737,0.005921279,0.032650903,-0.02107518,0.174162497
-5526.3,-11315.8,29210.5,0.071198975,0.153858027,0.00603366,0.032853444,-0.01904084,0.175053848
-2631.6,-11315.8,29210.5,0.067265284,0.144526006,0.006432331,0.031249215,-0.018220535,0.177652793
263.2,-11315.8,29210.5,0.05554771,0.146352817,0.006092877,0.031347767,-0.014948488,0.177250516
3157.9,-11315.8,29210.5,0.051032821,0.183696352,0.006199114,0.039192684,-0.0135506,0.172599754
6052.6,-11315.8,29210.5,0.032030872,0.11861395,0.005514182,0.025107951,-0.008612012,0.17986177
8947.4,-11315.8,29210.5,0.033261065,0.154106027,0.006693605,0.033516723,-0.009057696,0.179032155
11842.1,-11315.8,29210.5,0.025070108,0.152928157,0.006832846,0.033394283,-0.006853998,0.179844275
14736.8,-11315.8,29210.5,0.015226114,0.152967233,0.006947953,0.033507634,-0.004174529,0.180383553
17631.6,-11315.8,29210.5,0.004054944,0.168611293,0.008580319,0.038440763,-0.001142793,0.182904458
20526.3,-11315.8,29210.5,-0.002373839,0.155226886,0.007554371,0.034543255,0.000658749,0.181923784
23421.1,-11315.8,29210.5,-0.012774126,0.156651714,0.007875617,0.03514635,0.003566025,0.182550696
26315.8,-11315.8,29210.5,-0.023815967,0.159007143,0.008288691,0.036043108,0.006696165,0.183164985
29210.5,-11315.8,29210.5,-0.035961367,0.163521043,0.008772728,0.03749496,0.010184461,0.183477795
32105.3,-11315.8,29210.5,-0.0490781,0.163560807,0.009214669,0.037921133,0.014008196,0.184085077
35000,-11315.8,29210.5,-0.062774819,0.15377431,0.009340343,0.035823401,0.018009687,0.184958345
-20000,-8421.1,29210.5,-0.078445183,0.172461879,0.010584571,0.041268211,0.022829625,0.184444849
-17105.3,-8421.1,29210.5,0.107168136,0.076600474,0.005367719,0.016203676,-0.028720676,0.177216921
-14210.5,-8421.1,29210.5,0.093540703,0.145322384,0.005755257,0.030824686,-0.024854617,0.173369955
-11315.8,-8421.1,29210.5,0.107372449,0.06880896,0.004643502,0.014267645,-0.028355144,0.175584202
-8421.1,-8421.1,29210.5,0.082929475,0.127571554,0.00551426,0.026956107,-0.022100666,0.175735925
-5526.3,-8421.1,29210.5,0.07392786,0.145077309,0.006103536,0.031081911,-0.019860699,0.176146671
-2631.6,-8421.1,29210.5,0.094177705,0.074495493,0.00520412,0.015692528,-0.025225619,0.178306781
263.2,-8421.1,29210.5,0.053932619,0.140106804,0.005124612,0.02924089,-0.014245787,0.175358015
3157.9,-8421.1,29210.5,0.051869559,0.122153716,0.005576614,0.025886308,-0.013925928,0.178765274
6052.6,-8421.1,29210.5,0.071451998,0.087898453,0.005547739,0.018680562,-0.019303882,0.180439482
8947.4,-8421.1,29210.5,0.035812558,0.140570396,0.006560195,0.030530093,-0.009774118,0.180276484
11842.1,-8421.1,29210.5,0.027595726,0.145532442,0.006872418,0.031852227,-0.00757178,0.18083888
14736.8,-8421.1,29210.5,0.025718665,0.117729919,0.006985481,0.025952421,-0.007142869,0.184415508
17631.6,-8421.1,29210.5,0.010290793,0.121904259,0.006695391,0.02664949,-0.00283832,0.183446831
20526.3,-8421.1,29210.5,4.79E-06,0.147247582,0.007519982,0.032782966,-1.33E-06,0.182885952
23421.1,-8421.1,29210.5,-0.010381213,0.148915187,0.007855971,0.033439037,0.002906092,0.183565155
26315.8,-8421.1,29210.5,-0.021996455,0.141044182,0.007998957,0.031830599,0.006192294,0.184769943
29210.5,-8421.1,29210.5,-0.036778481,0.150766702,0.009814242,0.035575048,0.010693811,0.188172611
32105.3,-8421.1,29210.5,-0.046197281,0.156037184,0.009158495,0.036178332,0.013217105,0.185152009
35000,-8421.1,29210.5,-0.060877988,0.155407856,0.00967425,0.036498718,0.01757551,0.18580214
-20000,-5526.3,29210.5,-0.079132762,0.146320347,0.01025801,0.034909599,0.023137727,0.187223567
-17105.3,-5526.3,29210.5,0.084204668,0.140787622,0.005845717,0.029964573,-0.022494225,0.175061085
-14210.5,-5526.3,29210.5,0,0,0,2.97E-11,3.98E-11,0.169993802
-11315.8,-5526.3,29210.5,0.092107624,0.127482139,0.005676745,0.027055169,-0.02459445,0.175337345
-8421.1,-5526.3,29210.5,0.084278779,0.133215886,0.005895329,0.028424476,-0.022599243,0.176070836
-5526.3,-5526.3,29210.5,0.092137438,0.126826739,0.00623482,0.027335904,-0.024907772,0.176982957
-2631.6,-5526.3,29210.5,0.092494537,0.083856131,0.006338804,0.018216987,-0.025357324,0.181127685
263.2,-5526.3,29210.5,0.061164884,0.136841154,0.006235941,0.029467543,-0.016558323,0.178449215
3157.9,-5526.3,29210.5,0.053853894,0.137699622,0.00641101,0.029793401,-0.014642228,0.179306651
6052.6,-5526.3,29210.5,0.045503996,0.129885278,0.006294895,0.028048756,-0.012385455,0.18033153
8947.4,-5526.3,29210.5,0.038476245,0.137753391,0.006684166,0.030031496,-0.010537701,0.180860545
11842.1,-5526.3,29210.5,0.030308176,0.137948258,0.006852626,0.030212138,-0.008334734,0.181629353
14736.8,-5526.3,29210.5,0.02177237,0.134904901,0.006972421,0.029656361,-0.006011951,0.182581005
17631.6,-5526.3,29210.5,0.013913128,0.114601259,0.006646713,0.025043694,-0.003841749,0.184013018
20526.3,-5526.3,29210.5,0.002559729,0.140034018,0.007524849,0.03121776,-0.000714116,0.183806535
23421.1,-5526.3,29210.5,-0.008758279,0.139840635,0.007758118,0.031367909,0.002455354,0.184458903
26315.8,-5526.3,29210.5,-0.018148384,0.121619061,0.00773175,0.027335025,0.00511583,0.186351795
29210.5,-5526.3,29210.5,-0.030361674,0.150084693,0.008737041,0.034469404,0.008644038,0.185456128
32105.3,-5526.3,29210.5,-0.044528462,0.147190963,0.009122478,0.034150889,0.012778044,0.186334217
35000,-5526.3,29210.5,-0.058857728,0.150711227,0.009731783,0.03547828,0.017048909,0.186746249
-20000,-2631.6,29210.5,-0.074402991,0.15525222,0.010461625,0.037169793,0.021779722,0.186990617
-17105.3,-2631.6,29210.5,0.094873341,0.118892665,0.006088835,0.02554966,-0.025618402,0.177120306
-14210.5,-2631.6,29210.5,0,0,0,2.91E-11,3.91E-11,0.169993802
-11315.8,-2631.6,29210.5,0.094641111,0.128307383,0.005932103,0.027418844,-0.025392678,0.175713617
-8421.1,-2631.6,29210.5,0.087073248,0.128748806,0.006023152,0.027584719,-0.023437848,0.176668777
-5526.3,-2631.6,29210.5,0.097292705,0.104272429,0.005959631,0.022367416,-0.026297452,0.177888267
-2631.6,-2631.6,29210.5,0.069528115,0.118712806,0.005996096,0.025457938,-0.018817694,0.179150968
263.2,-2631.6,29210.5,0.064441008,0.135695529,0.00637696,0.029337424,-0.017498098,0.178758742
3157.9,-2631.6,29210.5,0.057035323,0.131830454,0.006476123,0.028598239,-0.015555566,0.179979746
6052.6,-2631.6,29210.5,0.050959649,0.12257133,0.006450634,0.026607941,-0.013943188,0.181286815
8947.4,-2631.6,29210.5,0.04976603,0.079207773,0.00427305,0.016247843,-0.013127688,0.178774142
11842.1,-2631.6,29210.5,0.033258747,0.130011687,0.006870165,0.028520812,-0.009173413,0.182502042
14736.8,-2631.6,29210.5,0.028133691,0.141532636,0.007669273,0.031661849,-0.007861856,0.183595263
17631.6,-2631.6,29210.5,0.015558485,0.132844434,0.007284075,0.029458056,-0.004328737,0.183847009
20526.3,-2631.6,29210.5,0.005592545,0.131890535,0.007526059,0.02944023,-0.001564783,0.184772259
23421.1,-2631.6,29210.5,-0.001361498,0.142518035,0.007586529,0.031810704,0.000379973,0.183676771
26315.8,-2631.6,29210.5,-0.016326141,0.134646405,0.008178646,0.030561413,0.004625011,0.186190034
29210.5,-2631.6,29210.5,-0.028571168,0.136598627,0.00859626,0.031329864,0.008153572,0.186840351
32105.3,-2631.6,29210.5,-0.042057095,0.138763661,0.009091753,0.032217111,0.012102823,0.187449068
35000,-2631.6,29210.5,-0.040206878,0.086735022,0.01003024,0.020762777,0.011979422,0.195613788
-20000,263.2,29210.5,-0.071985263,0.147291997,0.010419316,0.035280817,0.021130443,0.188163718
-17105.3,263.2,29210.5,0.105802869,0.063806418,0.005543615,0.013577741,-0.028539935,0.178646828
-14210.5,263.2,29210.5,0,0,0,2.83E-11,3.79E-11,0.169993802
-11315.8,263.2,29210.5,0,0,0,2.94E-11,3.94E-11,0.169993802
-8421.1,263.2,29210.5,0.086075684,0.131019151,0.006204446,0.0282025,-0.023246576,0.177024963
-5526.3,263.2,29210.5,0.077503705,0.115667518,0.006308305,0.025025395,-0.021112991,0.179708251
-2631.6,263.2,29210.5,0.074829137,0.121277462,0.006276845,0.026198376,-0.020343626,0.179270682
263.2,263.2,29210.5,0.085599467,0.076931172,0.011349084,0.019023894,-0.026081487,0.196852683
3157.9,263.2,29210.5,0.045810143,0.107778021,0.006143908,0.023245605,-0.012513452,0.182154046
6052.6,263.2,29210.5,0.055751351,0.131188858,0.006447671,0.028440142,-0.015201701,0.180050939
8947.4,263.2,29210.5,0.044736177,0.121598843,0.006747137,0.026615625,-0.012329752,0.182573895
11842.1,263.2,29210.5,0.036584684,0.122412367,0.006905552,0.02690759,-0.010121462,0.183312967
14736.8,263.2,29210.5,0.027861068,0.12246474,0.007085212,0.027051017,-0.007741805,0.18413998
17631.6,263.2,29210.5,0.018635954,0.123088447,0.007297195,0.027342443,-0.005202926,0.184925469
20526.3,263.2,29210.5,0.009387594,0.112631339,0.007029698,0.02487599,-0.002615236,0.185382801
23421.1,263.2,29210.5,-0.003378827,0.116337162,0.007611289,0.026084323,0.000951937,0.18674103
26315.8,263.2,29210.5,-0.012805626,0.127448087,0.00815484,0.02894141,0.003635355,0.187020869
29210.5,263.2,29210.5,-0.026813752,0.13534016,0.008728629,0.031153663,0.007677098,0.187428076
32105.3,263.2,29210.5,-0.029988813,0.094038514,0.008848961,0.021832929,0.00871474,0.191958387
35000,263.2,29210.5,-0.069909163,0.075977133,0.006759536,0.016714079,0.019444451,0.184944803
-20000,3157.9,29210.5,-0.07211478,0.124169643,0.01183113,0.030892053,0.021944534,0.195044593
-17105.3,3157.9,29210.5,0,0,0,2.97E-11,3.98E-11,0.169993802
-14210.5,3157.9,29210.5,0,0,0,2.78E-11,3.72E-11,0.169993802
-11315.8,3157.9,29210.5,0,0,0,2.89E-11,3.88E-11,0.169993802
-8421.1,3157.9,29210.5,0,0,0,2.97E-11,3.98E-11,0.169993802
-5526.3,3157.9,29210.5,0.083907928,0.11656797,0.006298594,0.025207723,-0.022822438,0.179022845
-2631.6,3157.9,29210.5,0.078436767,0.112866341,0.006341728,0.024449985,-0.021397324,0.179999557
263.2,3157.9,29210.5,0.071300091,0.113197615,0.006451493,0.02459722,-0.019515886,0.180871701
3157.9,3157.9,29210.5,0.074650963,0.069395874,0,0.012470318,-0.017759839,0.16520246
6052.6,3157.9,29210.5,0.057366154,0.11555578,0.00672561,0.025294818,-0.015812342,0.182419922
8947.4,3157.9,29210.5,0.047741961,0.113105698,0.006772099,0.024800212,-0.013195926,0.183361851
11842.1,3157.9,29210.5,0.039942089,0.11573808,0.006962182,0.025501333,-0.011083862,0.184029908
14736.8,3157.9,29210.5,0.030331177,0.118499942,0.007133283,0.026222669,-0.008446142,0.184618799
17631.6,3157.9,29210.5,0.02221575,0.114955678,0.007332513,0.025587445,-0.006221898,0.18580125
20526.3,3157.9,29210.5,0.012333044,0.115905579,0.007576199,0.025964449,-0.003472064,0.1866042
23421.1,3157.9,29210.5,0.002287213,0.110759857,0.007686871,0.02490146,-0.000646496,0.187528797
26315.8,3157.9,29210.5,-0.00975884,0.117539991,0.008179793,0.026746322,0.002780962,0.188218523
29210.5,3157.9,29210.5,-0.021145597,0.126874524,0.008542051,0.029103558,0.006050592,0.188042414
32105.3,3157.9,29210.5,-0.035550804,0.123333348,0.009074661,0.028692116,0.010287514,0.189512034
35000,3157.9,29210.5,-0.050172566,0.12672655,0.009657239,0.029898785,0.014655445,0.190084391
-20000,6052.6,29210.5,-0.066557531,0.109153537,0.009893177,0.025962047,0.019603998,0.191552269
-17105.3,6052.6,29210.5,0,0,0,2.92E-11,3.91E-11,0.169993802
-14210.5,6052.6,29210.5,0,0,0,2.75E-11,3.68E-11,0.169993802
-11315.8,6052.6,29210.5,0,0,0,2.84E-11,3.81E-11,0.169993802
-8421.1,6052.6,29210.5,0,0,0,2.94E-11,3.94E-11,0.169993802
-5526.3,6052.6,29210.5,0.099127926,0.090422315,0.006416014,0.019669711,-0.02714531,0.180153786
-2631.6,6052.6,29210.5,0.082428168,0.104502256,0.006460038,0.022732734,-0.022582472,0.180769647
263.2,6052.6,29210.5,0.075095032,0.104679097,0.006550869,0.022830059,-0.020637007,0.181654411
3157.9,6052.6,29210.5,0.067732376,0.104836319,0.006647465,0.022926703,-0.018671528,0.18250273
6052.6,6052.6,29210.5,0.060221261,0.104998291,0.006762294,0.023035748,-0.016657442,0.183355393
8947.4,6052.6,29210.5,0.052665335,0.10164136,0.006439268,0.022114633,-0.014492492,0.183196331
11842.1,6052.6,29210.5,0.053198764,0.064928749,0.006606525,0.01423956,-0.01480914,0.186339116
14736.8,6052.6,29210.5,0.035465353,0.105981273,0.007196464,0.023528431,-0.009922242,0.185852827
17631.6,6052.6,29210.5,0.026220557,0.106641202,0.007391281,0.023798198,-0.007369022,0.186679903
20526.3,6052.6,29210.5,0.016305562,0.107529008,0.007622415,0.024142787,-0.0046057,0.187507836
23421.1,6052.6,29210.5,0.005699812,0.108763027,0.007888968,0.024589311,-0.00161881,0.188298478
26315.8,6052.6,29210.5,-0.005845554,0.110300196,0.00822084,0.025149776,0.001670965,0.189113849
29210.5,6052.6,29210.5,-0.018293802,0.112438122,0.008613441,0.025891714,0.005266966,0.189870284
32105.3,6052.6,29210.5,-0.031796943,0.114811487,0.009078929,0.026745137,0.009229311,0.190589768
35000,6052.6,29210.5,-0.046590981,0.118170592,0.009644984,0.027907563,0.01364888,0.191203483
-20000,8947.4,29210.5,-0.072034486,0.157336369,0.01138972,0.038511465,0.021461223,0.189484372
-17105.3,8947.4,29210.5,0,0,0,2.89E-11,3.87E-11,0.169993802
-14210.5,8947.4,29210.5,0,0,0,2.72E-11,3.65E-11,0.169993802
-11315.8,8947.4,29210.5,0,0,0,2.79E-11,3.74E-11,0.169993802
-8421.1,8947.4,29210.5,0,0,0,2.88E-11,3.86E-11,0.169993802
-5526.3,8947.4,29210.5,0,0,0,2.95E-11,3.96E-11,0.169993802
-2631.6,8947.4,29210.5,0.086944779,0.095642274,0.006594213,0.020900435,-0.023925543,0.181500308
263.2,8947.4,29210.5,0.078750891,0.094960392,0.006646887,0.020785781,-0.021729046,0.182462775
3157.9,8947.4,29210.5,0.072202852,0.095986988,0.006766106,0.021078546,-0.019988306,0.183273091
6052.6,8947.4,29210.5,0.063638921,0.097655444,0.00691612,0.021530981,-0.017687583,0.184216966
8947.4,8947.4,29210.5,0.056856553,0.096443472,0.006989505,0.021310627,-0.015845351,0.184991987
11842.1,8947.4,29210.5,0.051361389,0.058672381,0.00669393,0.012903949,-0.014341852,0.187047846
14736.8,8947.4,29210.5,0.039906065,0.097273998,0.007284949,0.021667329,-0.0112078,0.186706482
17631.6,8947.4,29210.5,0.03065261,0.097960337,0.00747159,0.021929129,-0.00864718,0.187562151
20526.3,8947.4,29210.5,0.020725295,0.098877984,0.007692427,0.022263734,-0.005875549,0.188417511
23421.1,8947.4,29210.5,0.010029465,0.100100315,0.007955076,0.022693419,-0.002859036,0.189264983
26315.8,8947.4,29210.5,-0.001492202,0.101719972,0.008268946,0.023246836,0.000428018,0.190092895
29210.5,8947.4,29210.5,-0.014076903,0.103686594,0.008613287,0.023902891,0.004063608,0.190804821
32105.3,8947.4,29210.5,-0.064858333,0.068922241,0.007969668,0.015670524,0.018545547,0.189331326
35000,8947.4,29210.5,-0.042393183,0.110049026,0.009665777,0.026032987,0.012459863,0.192327575
-20000,11842.1,29210.5,-0.057770524,0.116490642,0.010439829,0.028061908,0.017183365,0.193001066
-17105.3,11842.1,29210.5,0,0,0,2.83E-11,3.79E-11,0.169993802
-14210.5,11842.1,29210.5,0,0,0,2.68E-11,3.59E-11,0.169993802
-11315.8,11842.1,29210.5,0,0,0,2.72E-11,3.65E-11,0.169993802
-8421.1,11842.1,29210.5,0,0,0,2.83E-11,3.80E-11,0.169993802
-5526.3,11842.1,29210.5,0,0,0,2.92E-11,3.92E-11,0.169993802
-2631.6,11842.1,29210.5,0,0,0,2.98E-11,3.99E-11,0.169993802
263.2,11842.1,29210.5,0.084586564,0.086496183,0.006831067,0.019042134,-0.023455894,0.183134736
3157.9,11842.1,29210.5,0.077219859,0.086720074,0.006915294,0.019137053,-0.021476699,0.184028265
6052.6,11842.1,29210.5,0.069682255,0.086954568,0.007012525,0.019241114,-0.019441462,0.184914004
8947.4,11842.1,29210.5,0.061851128,0.08724654,0.007122564,0.019364626,-0.01731406,0.185791815
11842.1,11842.1,29210.5,0.053613278,0.087396585,0.00721811,0.019449511,-0.015052595,0.18659611
14736.8,11842.1,29210.5,0.045640732,0.059954937,0.007009699,0.013299114,-0.012835644,0.188228987
